episode_reward,epoch,step,train_loss
-13.0,0,49,
9.0,0,99,8.88145637512207
-44.0,0,149,3.2092056274414062
-20.0,0,199,1.4794909954071045
8.0,0,249,2.0868449211120605
-12.0,0,299,1.7034451961517334
-11.0,0,349,2.5614984035491943
-23.0,0,399,2.3906426429748535
-33.0,0,449,1.660921573638916
-25.0,0,499,1.2730813026428223
10.0,0,549,4.09095573425293
-36.0,0,599,3.3587138652801514
-11.0,0,649,0.38374394178390503
-54.0,0,699,1.5418784618377686
-18.0,0,749,1.8981214761734009
8.0,0,799,1.8299288749694824
-12.0,0,849,1.2412625551223755
-48.0,0,899,2.7460906505584717
4.0,0,949,4.590915203094482
-13.0,0,999,1.9126639366149902
8.0,0,1049,2.1547789573669434
-30.0,0,1099,5.586276054382324
-47.0,0,1149,0.8634558916091919
10.0,0,1199,1.047818660736084
-17.0,0,1249,1.9809129238128662
-50.0,0,1299,0.9136118292808533
1.0,0,1349,0.7808213829994202
-10.0,0,1399,1.5547657012939453
-17.0,0,1449,1.7294186353683472
-17.0,0,1499,1.298532485961914
3.0,0,1549,2.2064461708068848
4.0,0,1599,0.62315434217453
-16.0,0,1649,0.653755247592926
-21.0,0,1699,2.635200023651123
2.0,0,1749,1.5715358257293701
-44.0,0,1799,1.158178448677063
-50.0,0,1849,0.7568888664245605
-33.0,0,1899,0.7821875810623169
-50.0,0,1949,0.6327769756317139
-11.0,0,1999,0.6192224025726318
1.0,0,2049,0.7568774223327637
-46.0,0,2099,1.3487703800201416
0.0,0,2149,2.4393649101257324
-50.0,0,2199,1.1629433631896973
2.0,0,2249,0.4080783724784851
-23.0,0,2299,1.1139189004898071
-13.0,0,2349,1.2042428255081177
-14.0,0,2399,1.6080381870269775
10.0,0,2449,0.9084231853485107
-23.0,0,2499,0.8850821852684021
-10.0,0,2549,0.6637461185455322
7.0,0,2599,1.521253228187561
10.0,0,2649,0.7712679505348206
0.0,0,2699,0.9055925607681274
-10.0,0,2749,5.7807111740112305
-50.0,0,2799,0.6747263669967651
-28.0,0,2849,0.8472049236297607
-31.0,0,2899,0.8431951403617859
-50.0,0,2949,1.4131320714950562
7.0,0,2999,1.896540880203247
-36.0,0,3049,0.7370926141738892
9.0,0,3099,1.6526250839233398
-24.0,0,3149,0.7172629833221436
-6.0,0,3199,5.359644412994385
-50.0,0,3249,1.235219955444336
-19.0,0,3299,4.067162990570068
-50.0,0,3349,1.842508316040039
-18.0,0,3399,1.108938455581665
10.0,0,3449,1.0383684635162354
-3.0,0,3499,1.4481070041656494
-15.0,0,3549,0.9677379727363586
-10.0,0,3599,0.7974080443382263
10.0,0,3649,1.8363137245178223
8.0,0,3699,0.9481711387634277
-12.0,0,3749,0.6961157321929932
-10.0,0,3799,0.7932640314102173
-16.0,0,3849,1.3699471950531006
-36.0,0,3899,0.7923974394798279
-27.0,0,3949,0.8661254644393921
10.0,0,3999,4.537266731262207
-32.0,0,4049,1.962686538696289
-8.0,0,4099,0.6400845050811768
-32.0,0,4149,0.5691398978233337
-29.0,0,4199,0.6499848365783691
9.0,0,4249,5.838653087615967
8.0,0,4299,0.6299270391464233
1.0,0,4349,0.9655418395996094
-8.0,0,4399,1.0684376955032349
10.0,0,4449,1.0307945013046265
7.0,0,4499,1.1607694625854492
-17.0,0,4549,1.2026922702789307
2.0,0,4599,0.4081416726112366
-4.0,0,4649,4.3408203125
-27.0,0,4699,1.1323479413986206
-25.0,0,4749,0.44333040714263916
-50.0,0,4799,0.7616031169891357
7.0,0,4849,3.3663060665130615
2.0,0,4899,1.3412318229675293
-2.0,0,4949,0.5426545739173889
-3.0,0,4999,0.8124786615371704
-1.0,0,5049,0.8404269814491272
-10.0,0,5099,1.5042719841003418
-50.0,0,5149,0.8748258352279663
-23.0,0,5199,0.7012518644332886
4.0,0,5249,1.2031384706497192
-15.0,0,5299,0.8695817589759827
10.0,0,5349,1.3370873928070068
-4.0,0,5399,0.7950385808944702
-51.0,0,5449,2.672492265701294
10.0,0,5499,1.5304222106933594
-19.0,0,5549,2.182893991470337
-3.0,0,5599,2.5254933834075928
10.0,0,5649,1.2705951929092407
10.0,0,5699,1.3218045234680176
-50.0,0,5749,0.8160613179206848
-11.0,0,5799,1.306764841079712
-29.0,0,5849,0.8989382982254028
1.0,0,5899,0.8446968793869019
-13.0,0,5949,1.1795881986618042
-10.0,0,5999,1.929893136024475
9.0,0,6049,1.1222182512283325
3.0,0,6099,1.1464276313781738
-2.0,0,6149,0.7294368743896484
-11.0,0,6199,0.7701301574707031
-37.0,0,6249,0.9578773975372314
9.0,0,6299,3.988804340362549
-16.0,0,6349,0.8315802812576294
-7.0,0,6399,1.1903437376022339
-22.0,0,6449,1.4464210271835327
-9.0,0,6499,0.5430977940559387
9.0,0,6549,0.890641450881958
-42.0,0,6599,1.279726505279541
5.0,0,6649,0.915549635887146
6.0,0,6699,0.9171351790428162
-50.0,0,6749,2.034909725189209
-50.0,0,6799,0.7657068967819214
-7.0,0,6849,1.1297104358673096
-49.0,0,6899,0.7570191621780396
10.0,0,6949,1.6840803623199463
9.0,0,6999,0.8873847723007202
-24.0,0,7049,1.1308192014694214
-9.0,0,7099,1.1512696743011475
6.0,0,7149,2.4754281044006348
10.0,0,7199,1.024086833000183
-4.0,0,7249,1.3935027122497559
-2.0,0,7299,0.6274348497390747
10.0,0,7349,1.2911481857299805
9.0,0,7399,1.0005366802215576
-50.0,0,7449,2.386103630065918
-50.0,0,7499,0.7598906755447388
-14.0,0,7549,1.0209004878997803
6.0,0,7599,5.453727722167969
-12.0,0,7649,1.125957727432251
-12.0,0,7699,1.3042573928833008
-35.0,0,7749,3.8919143676757812
8.0,0,7799,0.8722018003463745
-21.0,0,7849,1.2355775833129883
7.0,0,7899,1.0778148174285889
2.0,0,7949,0.9622589945793152
-49.0,0,7999,1.1410751342773438
-20.0,0,8049,1.48479163646698
-12.0,0,8099,1.6657435894012451
7.0,0,8149,2.3694231510162354
-13.0,0,8199,1.072542667388916
-50.0,0,8249,0.6510134935379028
-18.0,0,8299,1.2271530628204346
-31.0,0,8349,1.1013540029525757
8.0,0,8399,0.912115216255188
8.0,0,8449,1.3025538921356201
-50.0,0,8499,4.261068344116211
10.0,0,8549,0.5953987240791321
-13.0,0,8599,1.4078534841537476
-18.0,0,8649,1.0500156879425049
-10.0,0,8699,1.3007943630218506
-10.0,0,8749,0.9340643286705017
6.0,0,8799,0.7887280583381653
-25.0,0,8849,1.340417504310608
-50.0,0,8899,0.8764749765396118
-50.0,0,8949,0.8896516561508179
5.0,0,8999,0.6630594730377197
-14.0,0,9049,0.8461136221885681
9.0,0,9099,1.7011017799377441
-8.0,0,9149,0.7832586169242859
10.0,0,9199,0.9106279015541077
-20.0,0,9249,1.3495099544525146
9.0,0,9299,2.1535844802856445
8.0,0,9349,1.8832095861434937
-11.0,0,9399,1.3467490673065186
9.0,0,9449,1.2901382446289062
-18.0,0,9499,0.7047638297080994
6.0,0,9549,1.027693271636963
-6.0,0,9599,0.8069474697113037
4.0,0,9649,1.05246102809906
-12.0,0,9699,1.164984941482544
9.0,0,9749,1.6106491088867188
1.0,0,9799,1.5714004039764404
-15.0,0,9849,1.8438706398010254
10.0,0,9899,1.9497649669647217
-37.0,0,9949,0.5639538168907166
-50.0,0,9999,0.873171329498291
-50.0,0,10049,1.089795470237732
-2.0,0,10099,1.0370895862579346
0.0,0,10149,0.9669047594070435
0.0,0,10199,0.800637423992157
-29.0,0,10249,1.676774501800537
6.0,0,10299,3.1480751037597656
-14.0,0,10349,1.097816824913025
9.0,0,10399,1.0369170904159546
-3.0,0,10449,1.152392864227295
5.0,0,10499,1.3805112838745117
-1.0,0,10549,1.56767737865448
-50.0,0,10599,1.4822251796722412
9.0,0,10649,1.0130397081375122
-11.0,0,10699,0.4845643639564514
-7.0,0,10749,0.8860867023468018
8.0,0,10799,1.235052227973938
9.0,0,10849,0.644329845905304
-27.0,0,10899,0.9043811559677124
-10.0,0,10949,2.25517201423645
7.0,0,10999,0.58042311668396
-3.0,0,11049,0.9096660017967224
7.0,0,11099,2.560649871826172
-6.0,0,11149,1.181321382522583
-4.0,0,11199,1.22739577293396
-50.0,0,11249,1.7976746559143066
-50.0,0,11299,1.1600695848464966
9.0,0,11349,0.9344759583473206
4.0,0,11399,0.9760290384292603
10.0,0,11449,3.4519009590148926
-36.0,0,11499,0.5829150676727295
7.0,0,11549,1.004851222038269
-20.0,0,11599,0.9630014300346375
8.0,0,11649,1.939229130744934
-8.0,0,11699,1.1879386901855469
-25.0,0,11749,1.0716097354888916
8.0,0,11799,0.9435737729072571
-50.0,0,11849,1.1366031169891357
-21.0,0,11899,1.0668442249298096
8.0,0,11949,0.9532338380813599
-39.0,0,11999,1.022394061088562
-5.0,0,12049,0.8541526794433594
8.0,0,12099,0.6634868383407593
-7.0,0,12149,0.9776384234428406
-5.0,0,12199,0.6165314316749573
6.0,0,12249,0.8077402710914612
-36.0,0,12299,0.882973313331604
8.0,0,12349,1.1393427848815918
-3.0,0,12399,1.0128953456878662
-53.0,0,12449,1.9829256534576416
10.0,0,12499,3.1433427333831787
-28.0,0,12549,1.6223682165145874
-17.0,0,12599,1.141010046005249
7.0,0,12649,1.1532776355743408
10.0,0,12699,0.8021063804626465
-3.0,0,12749,1.4379496574401855
3.0,0,12799,1.0388174057006836
-8.0,0,12849,0.6082126498222351
-49.0,0,12899,0.8415979146957397
10.0,0,12949,3.3116440773010254
9.0,0,12999,0.5173759460449219
-29.0,0,13049,1.010971188545227
10.0,0,13099,0.5497919321060181
-50.0,0,13149,0.38179534673690796
-2.0,0,13199,0.9616795182228088
-30.0,0,13249,0.830844521522522
-50.0,0,13299,0.903593122959137
9.0,0,13349,0.5967968702316284
9.0,0,13399,0.6051075458526611
-12.0,0,13449,0.8884605765342712
-18.0,0,13499,1.863202691078186
9.0,0,13549,1.1899935007095337
-14.0,0,13599,1.4994877576828003
-15.0,0,13649,0.7535589933395386
5.0,0,13699,1.4259707927703857
-18.0,0,13749,0.8046742677688599
-50.0,0,13799,1.1133980751037598
8.0,0,13849,0.9723172187805176
-1.0,0,13899,0.7002390623092651
1.0,0,13949,1.1683348417282104
10.0,0,13999,1.0586626529693604
10.0,0,14049,1.2699530124664307
7.0,0,14099,2.093320369720459
-16.0,0,14149,0.6411452293395996
2.0,0,14199,0.8502898812294006
6.0,0,14249,0.8073104023933411
10.0,0,14299,0.530666708946228
8.0,0,14349,0.6411263346672058
5.0,0,14399,0.8953421115875244
-50.0,0,14449,0.9674542546272278
-13.0,0,14499,0.608340322971344
-50.0,0,14549,0.951078474521637
8.0,0,14599,2.9378554821014404
-30.0,0,14649,2.1628334522247314
-2.0,0,14699,1.438178539276123
6.0,0,14749,0.5142104625701904
3.0,0,14799,0.36469775438308716
7.0,0,14849,0.9455795288085938
-2.0,0,14899,0.3851199746131897
8.0,0,14949,0.8093301057815552
-10.0,0,14999,1.9952746629714966
